"No.","Time","Source","Destination","Protocol","Length","Data rate (Mb/s)","Info","Bandwidth"
"193","12.185600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=138, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"194","12.288000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=139, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"195","12.390400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=140, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"196","12.492800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=141, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"197","12.595200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=142, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"198","12.697600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=143, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"199","12.800000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=144, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"200","12.902400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=145, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"201","12.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"202","12.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"203","12.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"204","12.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"205","13.004800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=147, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"206","13.107200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=148, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"207","13.209600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=149, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"208","13.312000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=150, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"209","13.414400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=151, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"210","13.516800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=152, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"211","13.619200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=153, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"212","13.721600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=154, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"213","13.824000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=155, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"214","13.926400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=156, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"215","13.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"216","13.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"217","13.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"218","13.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"219","14.028800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=158, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"220","14.131200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=159, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"221","14.233600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=160, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"222","14.336000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=161, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"223","14.438400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=162, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"224","14.540800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=163, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"225","14.643200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=164, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"226","14.745600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=165, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"227","14.848000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=166, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"228","14.950400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=167, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"229","14.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"230","14.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"231","14.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"232","14.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"233","15.052800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=169, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"234","15.155200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=170, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"235","15.257600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=171, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"236","15.360000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=172, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"237","15.462400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=173, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"238","15.564800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=174, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"239","15.667200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=175, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"240","15.769600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=176, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"241","15.872000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=177, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"242","15.974400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=178, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"243","15.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"244","15.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"245","15.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"246","15.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"247","16.076800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=180, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"248","16.179200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=181, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"249","16.281600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=182, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"250","16.384000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=183, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"251","16.486400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=184, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"252","16.588800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=185, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"253","16.691200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=186, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"254","16.793600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=187, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"255","16.896000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=188, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"256","16.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"257","16.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"258","16.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"259","16.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"260","16.998400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=190, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"261","17.100800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=191, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"262","17.203200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=192, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"263","17.305600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=193, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"264","17.408000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=194, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"265","17.510400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=195, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"266","17.612800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=196, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"267","17.715200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=197, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"268","17.817600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=198, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"269","17.920000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=199, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"270","17.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"271","17.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"272","17.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"273","17.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"274","18.022400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=201, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"275","18.124800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=202, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"276","18.227200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=203, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"277","18.329600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=204, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"278","18.432000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=205, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"279","18.534400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=206, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"280","18.636800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=207, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"281","18.739200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=208, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"282","18.841600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=209, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"283","18.944000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=210, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"284","18.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"285","18.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"286","18.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"287","18.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"288","19.046400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=212, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"289","19.148800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=213, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"290","19.251200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=214, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"291","19.353600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=215, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"292","19.456000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=216, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"293","19.558400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=217, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"294","19.660800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=218, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"295","19.763200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=219, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"296","19.865600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=220, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"297","19.968000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=221, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"298","19.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"299","19.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"300","19.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"301","19.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"302","20.070400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=223, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"303","20.172800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=224, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"304","20.275200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=225, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"305","20.377600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=226, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"306","20.480000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=227, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"307","20.582400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=228, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"308","20.684800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=229, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"309","20.787200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=230, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"310","20.889600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=231, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"311","20.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"312","20.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"313","20.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"314","20.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"315","20.992631","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=233, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"316","21.094400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=234, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"317","21.196800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=235, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"318","21.299200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=236, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"319","21.401600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=237, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"320","21.504000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=238, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"321","21.606400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=239, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"322","21.708800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=240, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"323","21.811200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=241, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"324","21.913600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=242, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"325","21.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"326","21.990637","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"327","21.991671","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"328","21.991681","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"329","22.016000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=244, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"330","22.118400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=245, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"331","22.220800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=246, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"332","22.323200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=247, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"333","22.425600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=248, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"334","22.528000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=249, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"335","22.630400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=250, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"336","22.732800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=251, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"337","22.835200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=252, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
